id,name,identity,alignment,orientation,status,appearances,introduced,introduced_month,eyes,hair,gender
4476,Jerome Jaxon,secret,bad,straight,dead,11,1983,Sep.,blue,grey,male
653729,Koth,,good,straight,alive,11,1983,May.,,,male
310149,Sidney Crumb,secret,neutral,straight,alive,11,1983,Apr.,,brown,male
23937,Skera,public,good,straight,dead,11,1983,Oct.,,,female
20961,Sonya Tolsky,secret,good,straight,alive,11,1983,Sep.,brown,white,female
653733,Stalax,,good,straight,alive,11,1983,May.,,,male
2519,Tarm,public,good,straight,dead,11,1983,Oct.,,,male
477439,Zardeth,,bad,straight,dead,11,1983,May.,yellow,black,male
18410,Cindy Adams,public,good,straight,alive,11,1984,Nov.,blue,black,female
288952,Dara,public,good,straight,alive,11,1984,Sep.,blue,black,male
3931,Douglas Carmody,public,bad,straight,alive,11,1984,Sep.,brown,grey,male
19563,Micah Synn,public,bad,straight,alive,11,1984,Jan.,blue,black,male
24640,Nelvanna,secret,good,straight,dead,11,1984,Feb.,blue,blond,female
249824,Alaric (Asgardian),single,good,straight,alive,11,1985,Nov.,,blond,male
15817,Neal Conan,public,good,straight,alive,11,1985,Dec.,blue,blond,male
19489,Alexander Woolcot,secret,,straight,alive,11,1986,Mar.,blue,strawberry blond,male
2255,F.R. Crozier,public,bad,straight,alive,11,1986,Jul.,blue,white,male
34170,Hideko Takata,public,,straight,alive,11,1986,Mar.,,black,female
1731,Alphonsus Lefszycic,secret,good,straight,alive,11,1987,May.,,blond,male
1116,Seginn Gallio,secret,neutral,straight,dead,11,1987,Oct.,white,white,male
70480,Sol Brodstroke,secret,bad,straight,alive,11,1987,Feb.,,,male
65391,Diane Davids,secret,bad,straight,alive,11,1988,Jul.,,green,female
16491,Hawkshaw,secret,bad,straight,alive,11,1988,Oct.,,brown,male
18272,Jess Harrison,secret,neutral,straight,alive,11,1988,Jul.,,green,female
1946,Kubik,secret,neutral,straight,alive,11,1988,Mar.,,,
47433,Roland Treece,,,straight,alive,11,1988,Mar.,,,male
413942,Russell (Inferno Baby),secret,bad,straight,dead,11,1988,Nov.,brown,bald,male
116303,Brandy Ash,public,good,straight,alive,11,1989,Oct.,,red,female
5353,Frank Skorina,secret,bad,straight,alive,11,1989,Nov.,brown,red,male
1052,Thomas Jones,secret,good,straight,alive,11,1989,Jun.,brown,brown,male
16782,Cylla Markham,,bad,straight,dead,11,1990,Apr.,,blond,female
280718,Headhunter (Mutant),secret,bad,straight,alive,11,1990,May.,red,red,female
21391,Hunter in Darkness,public,neutral,straight,alive,11,1990,Dec.,red,white,
1375,Valentin Shatalov,secret,neutral,straight,alive,11,1990,Apr.,brown,blue,male
13094,Dania,secret,good,straight,dead,11,1991,Dec.,blue,blond,female
1655,Foxbat,secret,,straight,dead,11,1991,Apr.,red,brown,male
9775,Russ Broxtel,secret,bad,straight,dead,11,1991,Jun.,brown,brown,male
17138,Snowblind,,bad,straight,alive,11,1991,May.,,white,male
18212,Terraformer (Force of Nature),secret,,straight,dead,11,1991,Jan.,,,male
500205,Analisa Medina,single,good,straight,alive,11,1992,Apr.,brown,black,female
13243,Eric Conroy,secret,bad,straight,alive,11,1992,Mar.,brown,black,male
522778,Ivan Trevkov,public,bad,straight,dead,11,1992,Jun.,,bald,male
16591,Jonathan Bryant (Digitek),secret,good,straight,alive,11,1992,Dec.,blue,bald,male
24605,Roco-Bai,secret,neutral,straight,alive,11,1992,Mar.,,,male
177284,Rupert Helona,secret,bad,straight,alive,11,1992,Dec.,,,male
286999,Thanos (Doppelganger),,bad,straight,alive,11,1992,Jun.,,,male
93191,Clifton Joseph,secret,good,straight,alive,11,1993,Jan.,brown,black,male
30097,Renee Majcomb,public,good,straight,alive,11,1993,Nov.,,,female
7663,Seamus Mellencamp,secret,bad,straight,dead,11,1993,May.,,bald,male
2217,Simon Hall,secret,neutral,straight,alive,11,1993,May.,green,strawberry blond,male
93204,Tim Holloway,secret,good,straight,alive,11,1993,Jan.,blue,bald,male
19605,Anton Hellgate,secret,bad,straight,dead,11,1994,Apr.,green,red,male
529501,Julia Caputo,public,good,straight,alive,11,1994,Aug.,blue,red,female
2019,Lifeforce,secret,bad,straight,dead,11,1994,Nov.,,blond,female
256543,Luminor,secret,bad,straight,alive,11,1994,Mar.,,white,male
292640,Rebecca Bergier,,,straight,alive,11,1994,Nov.,,blond,female
256544,Riger,secret,good,straight,alive,11,1994,Jun.,,blond,male
27309,Ronald Hilliard,known to authorities,bad,straight,alive,11,1996,Jan.,,blond,male
52275,Swordsman (Heroes Reborn),secret,bad,straight,dead,11,1996,Nov.,,,male
739690,Gerry Lequarre,,,straight,alive,11,1997,Jan.,,,male
512991,Jesse Thompson,single,neutral,straight,alive,11,1997,Oct.,green,brown,female
289460,Todd Fields,secret,bad,straight,alive,11,1997,Jan.,blue,brown,male
52047,Verminus Rex,,bad,straight,alive,11,1997,Oct.,red,brown,male
558088,Carthus,public,neutral,straight,alive,11,1998,Dec.,,bald,male
16037,Jomo Kimanye,secret,good,straight,alive,11,1999,May.,brown,black,male
550271,Terry Kwan,public,neutral,straight,alive,11,1999,Jan.,brown,black,female
89434,Cosmic Man (Midas),secret,bad,straight,alive,11,2000,Aug.,blue,bald,male
27312,Darren Mitchell,secret,good,straight,alive,11,2000,Apr.,,,male
16611,Valerie Barnhardt,secret,neutral,straight,dead,11,2001,Mar.,brown,black,female
418436,Sara Robbins,public,neutral,straight,alive,11,2002,Jul.,black,black,female
274785,Axel Bohusk,,good,straight,alive,11,2003,Jul.,,,male
289412,Beemer,,bad,straight,alive,11,2003,Jun.,,bald,male
10191,Elias Bogan,secret,bad,straight,alive,11,2003,Apr.,,,male
121261,Hazel Frost,public,neutral,straight,alive,11,2003,Jun.,blue,blond,female
274784,Kara Bohusk,,good,straight,alive,11,2003,Jul.,,,female
103151,Korra,public,good,straight,dead,11,2003,Jun.,,black,female
681952,Sandra Pierce,,good,straight,alive,11,2003,Jun.,blue,blond,female
18415,Stewart Acheron,public,neutral,straight,alive,11,2003,Dec.,blue,blond,male
44751,Tito Bohusk,public,,straight,alive,11,2003,Jul.,,black,male
20275,Armena Ortega,single,good,straight,alive,11,2004,Aug.,brown,brown,female
117694,Esteban Ortega,public,good,straight,alive,11,2004,Aug.,,,male
41352,Gina Mulligan,,neutral,straight,alive,11,2004,Sep.,brown,brown,female
129237,Autonomously Decisive Automated Mechanism,secret,good,straight,alive,11,2005,Jul.,blue,red,male
23585,Flaw,secret,bad,straight,alive,11,2006,Mar.,green,bald,male
128803,Joey Eliot,public,neutral,straight,alive,11,2006,Nov.,,brown,male
657225,Lily Lucca,public,neutral,straight,alive,11,2006,Nov.,,brown,female
34222,Navid Hashim,,good,straight,alive,11,2006,Nov.,brown,brown,male
23589,Offset,secret,bad,straight,alive,11,2006,Feb.,,,female
67988,Danny Granville,public,,straight,alive,11,2007,Jan.,blue,blond,male
101635,Harry Givens,public,good,straight,alive,11,2007,Aug.,,black,male
453610,Kruun,,bad,straight,alive,11,2007,Feb.,red,bald,male
35905,Sid Ridley,secret,good,straight,dead,11,2007,Jan.,blue,grey,male
437789,Deborah Green,,good,straight,alive,11,2008,Apr.,blue,black,female
110656,Randall Crowne,public,bad,straight,alive,11,2008,Apr.,brown,brown,male
338040,Hive,secret,bad,straight,alive,11,2009,May.,white,,male
240076,Zadkiel,single,bad,straight,alive,11,2009,Feb.,blue,blond,male
395830,Abira,public,good,straight,alive,11,2010,Oct.,red,red,female
473718,Aladi Ko Eke,secret,neutral,straight,alive,11,2010,May.,blue,brown,female
473720,Avoe,secret,neutral,straight,alive,11,2010,May.,,bald,female
339756,Michel de Nostredame,public,good,straight,alive,11,2010,Aug.,blue,grey,male
352982,Phillip Hayes,public,bad,straight,dead,11,2010,Jan.,blue,brown,male
499534,Aaron MacKenzie,single,good,straight,alive,11,2011,Apr.,,blond,male
478008,Black Knight (Young Masters),secret,bad,straight,alive,11,2011,Sep.,,black,female
489813,Dagan Shah,secret,bad,straight,alive,11,2011,Dec.,,black,male
510428,Father,,bad,straight,dead,11,2011,May.,,bald,male
499530,Katherine Glover,,good,straight,alive,11,2011,Apr.,,brown,female
489981,Nighteyes,secret,good,straight,alive,11,2011,Nov.,red,brown,female
490088,Quickshot,secret,good,straight,alive,11,2011,Nov.,red,brown,male
481421,Tier Sinclair,secret,good,straight,dead,11,2011,Oct.,red,brown,male
490333,Visigoth,secret,good,straight,alive,11,2011,Nov.,red,brown,male
532561,Kashmir Vennema,,bad,straight,alive,11,2012,Jun.,,black,female
502003,Thori,secret,bad,straight,alive,11,2012,Feb.,red,grey,male
642189,Andrea Benton,public,neutral,straight,alive,11,2013,Apr.,purple,purple,female
578698,Charlie Cluster-7 (Cluster),secret,good,bi,alive,11,2013,Feb.,blue,black,female
632289,Kaelynn Alexander,,good,straight,alive,11,2013,Apr.,blue,black,female
47419,Axel Asher,secret,,straight,alive,11,,,,brown,male
67995,Ben Gallagher,secret,good,straight,dead,11,,,,brown,male
683593,Paul Anselm,public,good,straight,alive,11,,,blue,brown,male
12149,Rick Mason,secret,good,straight,dead,11,,,brown,brown,male
640759,Ebony Maw,single,bad,straight,alive,11,,,blue,white,male
691815,Harrison Snow,single,good,straight,alive,11,,,blue,black,male
632311,Monica Chang,single,good,straight,alive,11,,,black,black,female
681213,Udarnik,secret,neutral,straight,alive,11,,,blue,bald,agender
331143,Lightning (Masked Raider),single,good,straight,alive,12,1939,Oct.,,white,male
19664,Flexo,secret,good,straight,dead,12,1940,Mar.,black,bald,
57938,Roy Chambers,public,,straight,dead,12,1942,Jun.,blue,blond,male
19654,Jeff Jordan,secret,good,straight,alive,12,1943,Feb.,blue,auburn,male
18815,Jack the Ripper,secret,bad,straight,dead,12,1945,Mar.,brown,brown,male
530993,Skip McCoy,public,good,straight,alive,12,1948,Apr.,,blond,male
602019,Sargent Pulaski,public,good,straight,alive,12,1953,Mar.,,brown,male
624593,Eagle (Arrowhead),public,good,straight,alive,12,1954,Apr.,,,male
662314,King (Horse),public,good,straight,alive,12,1955,Sep.,,white,male
7805,Giganto (Deviant Mutate),single,bad,straight,alive,12,1961,Nov.,red,bald,male
518946,Charlie (NYPD),public,good,straight,alive,12,1963,May.,,,male
1905,Kala,secret,bad,straight,alive,12,1963,Jul.,blue,black,female
1284,Captain Barracuda,public,,straight,alive,12,1964,May.,brown,black,male
2697,Manuel Eloganto,secret,neutral,straight,alive,12,1964,Dec.,black,black,male
18428,Aged Genghis,,neutral,straight,alive,12,1965,Sep.,brown,bald,male
36938,Kaecilius,,bad,straight,alive,12,1965,Mar.,,,male
201884,Kroda,public,bad,straight,alive,12,1965,Aug.,,bald,male
227766,Magrat,public,bad,straight,alive,12,1965,Aug.,,white,male
8193,Qnax,secret,,straight,alive,12,1965,Nov.,green,bald,male
40060,Prince Rey,single,bad,straight,dead,12,1966,Jul.,blue,blond,male
70957,Monster Android,,,straight,alive,12,1967,Dec.,,,
2733,Orikal,secret,good,straight,alive,12,1967,Mar.,red,,
2719,Nebulo,public,bad,straight,alive,12,1968,Oct.,,bald,male
171028,Orlando Furio,secret,good,straight,dead,12,1968,Nov.,blue,black,male
2455,Thakos,public,good,straight,alive,12,1969,Aug.,,black,male
1349,Commander Kraken,secret,,straight,dead,12,1970,Jul.,brown,black,male
16105,Cynthia von Doom,public,neutral,straight,dead,12,1971,Oct.,,black,female
338850,Biri,single,good,straight,dead,12,1972,Dec.,green,black,
18368,Carter Dyam,secret,good,straight,alive,12,1972,Sep.,,blond,male
16575,Gideon Mace,,bad,straight,alive,12,1972,Oct.,blue,grey,male
338848,Ina,single,good,straight,dead,12,1972,Dec.,green,blond,
12751,Willis Stryker,secret,bad,straight,dead,12,1972,Jun.,brown,black,male
5538,Ard-Con,secret,neutral,straight,alive,12,1973,Mar.,white,,male
43764,Flea,,neutral,straight,dead,12,1973,Jan.,,black,male
1237,Lucas Brand,secret,bad,straight,alive,12,1973,Jun.,red,brown,male
16559,John Kowalski,secret,,straight,alive,12,1974,Oct.,blue,brown,male
65294,Aurora Rabinowitz,single,good,straight,alive,12,1975,Oct.,,red,female
1452,Glitternight,secret,bad,straight,alive,12,1975,Mar.,white,bald,male
199021,Robert Nicolle,,bad,straight,alive,12,1975,Jul.,,,male
24412,Sentinel Mk III,single,bad,straight,dead,12,1975,Dec.,yellow,bald,
9044,Straw Man,secret,good,straight,alive,12,1975,Aug.,red,yellow,male
593397,Awilda Ayala,single,good,straight,alive,12,1976,Jan.,,,female
245407,David Munroe,secret,good,straight,dead,12,1976,Dec.,brown,black,male
1462,Domo,single,,straight,alive,12,1976,Nov.,white,black,male
501137,James Larner,public,good,straight,dead,12,1976,May.,brown,brown,male
12823,Burt Kenyon,secret,bad,straight,dead,12,1977,Mar.,brown,auburn,male
1617,Fang (Imperial Guard),secret,neutral,straight,dead,12,1977,Oct.,brown,brown,male
1794,Hargen,secret,neutral,straight,alive,12,1977,Mar.,,bald,male
35902,John McIver,public,bad,straight,alive,12,1977,Sep.,brown,black,male
345678,Lady Elizabeth Braddock,single,good,straight,dead,12,1977,Jan.,,black,female
167413,Ledge,,good,straight,alive,12,1977,Sep.,,black,male
440342,Michael Barnett,public,good,straight,dead,12,1977,Feb.,,,male
15927,Sagittarius (LMD),secret,bad,straight,alive,12,1977,Jul.,white,white,male
1725,Gwendolyne Sabuki,secret,good,straight,dead,12,1978,Mar.,brown,black,female
329430,Merriem Drew,,,straight,dead,12,1978,Apr.,,,female
59596,Anna Kapplebaum,single,,straight,alive,12,1979,Sep.,blue,grey,female
21989,Eric Slaughter (Crime Boss),,bad,straight,alive,12,1979,Jul.,blue,grey,male
286814,Gregor Russoff,secret,bad,straight,alive,12,1979,Sep.,,brown,male
500451,Ling McPherson,public,neutral,straight,alive,12,1979,Sep.,brown,black,female
26525,Edwin Cord,single,neutral,straight,alive,12,1980,Nov.,brown,grey,male
180912,Gregor Buhkarov,secret,good,straight,alive,12,1980,Oct.,brown,brown,male
18349,Jawaharal Patel,secret,good,straight,alive,12,1980,Oct.,brown,black,male
177166,Joseph Pincus,,good,straight,alive,12,1980,Dec.,grey,black,male
26828,Kiana,secret,neutral,straight,alive,12,1980,Oct.,brown,black,female
82948,Mark Cadmon,secret,good,straight,alive,12,1980,Oct.,,red,male
18278,Raoul Hernandez,secret,good,straight,alive,12,1980,Oct.,,black,male
155449,Bella Blaire,single,neutral,straight,alive,12,1981,Mar.,blue,grey,female
130554,Cassandra Ferlenghetti,public,good,straight,alive,12,1981,Apr.,,,female
1810,Helio,secret,bad,straight,alive,12,1981,Jan.,brown,brown,male
249628,Sabrina Morrel,public,good,straight,alive,12,1981,Aug.,,brown,female
44891,Rebecca Banner,,good,straight,alive,12,1982,Jan.,,brown,female
19597,Ruriko Tsumura,secret,bad,straight,alive,12,1982,Dec.,red,pink,female
244365,Crystar,public,good,straight,alive,12,1983,May.,blue,blue,male
106361,Cody Robbins,public,neutral,straight,dead,12,1984,Sep.,blue,blond,male
16467,Jebediah Guthrie,secret,good,straight,alive,12,1984,Nov.,brown,brown,male
100718,Tarianna,public,good,straight,alive,12,1984,Jun.,green,red,female
17247,Gunthar,single,bad,straight,alive,12,1985,May.,,,male
5467,Tar Baby,secret,good,straight,dead,12,1985,Jul.,,black,male
482500,Anneka,single,,straight,alive,12,1986,May.,blue,brown,female
16061,Lionel Jeffries,secret,bad,straight,alive,12,1986,Jan.,blue,brown,male
15908,Melody Guthrie,secret,good,straight,alive,12,1986,Aug.,,brown,female
1494,Renee Deladier,secret,,straight,alive,12,1986,Aug.,green,blond,female
1319,Chance (Fallen Angels),secret,good,straight,alive,12,1987,Apr.,black,black,female
396488,Lea C. Farr,,bad,straight,alive,12,1987,Dec.,,,female
65389,Burt Horowitz,secret,,straight,dead,12,1988,Jul.,,bald,male
6152,Carlos Lobo,public,bad,straight,dead,12,1988,Oct.,blue,brown,male
26365,Clumsy Foulup,,,straight,dead,12,1988,May.,,,male
16450,David Moreau,public,bad,straight,dead,12,1988,Oct.,,,male
1357,Davis Lawfers,secret,bad,straight,alive,12,1988,Jan.,brown,brown,male
18789,Inquisitor (Vestry),,bad,straight,dead,12,1988,Oct.,,brown,male
1491,Kyle Brock,secret,good,straight,alive,12,1988,Sep.,brown,brown,male
18283,Louis Lembert,secret,,straight,alive,12,1988,Jul.,,blond,male
288198,Barbara Ketch,single,good,straight,dead,12,1990,May.,green,red,female
18506,Caleb Alexander,public,good,straight,dead,12,1990,Apr.,,bald,male
68005,Colin Snewing,secret,,straight,alive,12,1990,Jul.,black,black,male
44345,Reiko,,bad,straight,alive,12,1990,Sep.,,black,female
16170,Animus (Hate-Monger),secret,bad,straight,alive,12,1991,Nov.,red,brown,male
726267,Cheryl Colon,,,straight,alive,12,1991,Aug.,,,female
21607,Sire Hate,secret,neutral,straight,alive,12,1991,Sep.,variable,blue,
522987,Dmitri Petrovich,public,bad,straight,alive,12,1992,Jun.,blue,bald,male
19671,Hardcore,secret,bad,straight,alive,12,1992,Apr.,,brown,male
685241,Jackie Shorr,public,bad,straight,alive,12,1992,Feb.,green,blond,female
177281,Josef Pohlmann,secret,bad,straight,alive,12,1992,Dec.,,,male
16069,Nigel Higgins,secret,good,straight,alive,12,1992,Jun.,brown,black,male
19583,Roussel Dupont,secret,bad,straight,alive,12,1992,Jul.,,brown,male
39601,Taylor Madison,public,good,straight,dead,12,1992,Jul.,,blond,female
76376,Blodwen Reese,secret,good,straight,alive,12,1993,Jan.,blue,red,female
92829,Ganymede (Spinsterhood),secret,good,straight,alive,12,1993,May.,yellow,black,female
55751,Hiro Sokuto,secret,good,straight,alive,12,1993,Oct.,brown,black,male
93216,Joseph Hauer,secret,good,straight,alive,12,1993,Apr.,brown,black,male
93200,Raani Jatwinder,secret,good,straight,alive,12,1993,Jan.,black,purple,female
292644,Ranald Jeffries,single,,straight,alive,12,1994,Apr.,,,male
2354,Recorder RE-404,public,,straight,alive,12,1994,Jul.,,bald,male
32020,Jennifer Stewart,secret,neutral,straight,alive,12,1995,Aug.,,black,female
498585,Louise Kennedy,public,,straight,dead,12,1995,Aug.,,brown,female
184028,Rob Fortune,secret,good,straight,alive,12,1995,Sep.,blue,brown,male
114013,Loki Laufeyson (Heroes Reborn),,bad,straight,dead,12,1996,Nov.,,,male
347131,Patricia Walker (Heroes Reborn),public,good,straight,dead,12,1996,Nov.,,,female
28149,Peter Parker (Spider-Skeleton),secret,neutral,straight,dead,12,1996,Feb.,,,male
43770,Daniel Kingsley,secret,bad,straight,dead,12,1997,Jan.,blue,grey,male
670593,Daryll Smith,public,,straight,alive,12,1997,Feb.,,black,male
79575,Horatio Huxley,single,bad,straight,alive,12,1997,Sep.,,bald,male
17446,Adva,secret,,straight,alive,12,1998,Oct.,,,female
18542,Zuri,single,good,straight,dead,12,1998,Nov.,brown,black,male
3807,Achebe,secret,,straight,alive,12,1999,Jan.,brown,black,male
34677,Clinton McIntyre,secret,bad,straight,alive,12,2000,Apr.,brown,brown,male
3907,Robert Paine,secret,good,straight,dead,12,2000,Mar.,black,black,male
78115,Russian,secret,bad,straight,dead,12,2000,Nov.,blue,reddish blond,male
78013,Spacker Dave,,good,straight,alive,12,2000,Apr.,blue,red,male
4165,Velmax,secret,good,straight,dead,12,2000,Mar.,blue,blond,male
298157,Caryn Earle,public,good,straight,alive,12,2001,Jun.,blue,blond,female
21720,Desak Sterixian,,bad,straight,alive,12,2001,Mar.,orange,reddish blond,male
4376,Sonny Baredo,secret,neutral,straight,alive,12,2001,Sep.,green,grey,male
21476,Thomas Logan,single,bad,straight,dead,12,2001,Nov.,brown,black,male
11944,Charles Moss,secret,good,straight,alive,12,2002,Sep.,blue,brown,male
289411,Bobo,,good,straight,alive,12,2003,Jun.,,black,male
654904,Matt (Sentinel),public,neutral,straight,alive,12,2003,Jun.,blue,black,male
16235,Mike Columbus,secret,neutral,straight,dead,12,2003,Feb.,one eye,bald,male
36452,San,public,,straight,alive,12,2003,Jul.,,,male
43315,Steinbeck,secret,bad,straight,dead,12,2003,Jun.,,grey,male
121264,Winston Frost,public,bad,straight,alive,12,2003,Jun.,blue,brown,male
34599,Invader-1,secret,good,straight,alive,12,2004,Aug.,brown,brown,female
104676,Sasha Martin,public,neutral,straight,alive,12,2004,Sep.,blue,black,female
15381,Achelous,secret,bad,straight,dead,12,2005,Jun.,brown,brown,male
39501,Bowman,secret,bad,straight,alive,12,2005,Jun.,,,male
16341,Gazer,secret,neutral,straight,dead,12,2005,Jun.,green,green,male
90504,Hammer (Hydra),secret,bad,straight,alive,12,2005,Jun.,,yellow,male
318158,Lotus (Pride),secret,bad,straight,alive,12,2005,Sep.,black,black,female
90506,Militant,secret,bad,straight,alive,12,2005,Jun.,,,male
19687,Nina Price,secret,good,straight,alive,12,2005,Sep.,blue,blond,female
90505,Tactical Force (Karl),secret,bad,straight,alive,12,2005,Jun.,,,male
30412,Tippy-Toe,secret,good,straight,alive,12,2005,Sep.,black,grey,female
34004,Amir,,good,straight,dead,12,2006,Sep.,blue,,female
21155,Johnny Dee,public,bad,straight,alive,12,2006,Feb.,blue,brown,male
23588,Krait,secret,bad,straight,alive,12,2006,Feb.,,,male
32218,Mitch Carson,,,straight,alive,12,2006,Aug.,,,male
189201,Alana Jobson (Sara Ehret),secret,good,straight,alive,12,2007,Jun.,green,black,female
657145,Detective Kurtz,public,good,straight,alive,12,2007,Nov.,,grey,male
338835,John Ladue,public,bad,straight,dead,12,2007,Jun.,brown,black,male
123948,Thomas Foster,public,neutral,straight,alive,12,2007,Feb.,brown,black,male
70931,Zak-Del,secret,good,straight,alive,12,2007,Aug.,red,white,male
93360,Alana Jobson,secret,good,gay,dead,12,2008,Feb.,green,brown,female
153256,Claudine Renko,secret,bad,straight,alive,12,2008,Sep.,red,black,female
267593,Lihla,public,,straight,alive,12,2009,Mar.,red,red,female
407709,Decimus Furius,secret,bad,straight,dead,12,2010,Dec.,,,male
396104,Hellverine,secret,bad,straight,alive,12,2010,Nov.,white,black,male
407698,Jeb Lee,secret,bad,straight,alive,12,2010,Dec.,,,male
326397,Nikola Tesla,secret,neutral,straight,alive,12,2010,Jun.,brown,black,male
433144,Tanis Nieves,secret,good,straight,alive,12,2010,Dec.,brown,brown,female
504630,Codename: Bravo (Richard),secret,bad,straight,alive,12,2011,Sep.,blue,white,male
535584,Oscar Clemons,public,good,straight,alive,12,2011,Oct.,,black,male
535579,Walter Bolt,public,good,straight,dead,12,2011,Oct.,,,male
535379,Andrew Maguire,public,good,straight,alive,12,2012,Oct.,blue,blond,male
570481,Fence,,good,straight,alive,12,2012,Oct.,,black,male
516101,Hector Baez,single,good,gay,alive,12,2012,Mar.,brown,brown,male
673769,Parvez,single,neutral,straight,alive,12,2012,Apr.,brown,black,male
591732,Annabelle Riggs,public,good,gay,alive,12,2013,Apr.,blue,brown,female
578694,Luca Aldine,public,bad,straight,dead,12,2013,Jan.,blue,,male
576826,Melinda Leucenstern,public,neutral,straight,alive,12,2013,Mar.,brown,black,female
570331,Mudbug,secret,bad,straight,alive,12,2013,Jan.,black,bald,male
17957,Teresa Martin,public,good,straight,alive,12,,,brown,brown,female
635275,Alexis,public,good,straight,alive,12,,,purple,blond,female
674895,Kamala Khan,secret,good,straight,alive,12,,,brown,brown,female
703873,Lost Boy,secret,neutral,straight,alive,12,,,blue,black,male
703876,Pinch,secret,neutral,straight,alive,12,,,brown,black,female
640769,Supergiant,single,bad,straight,dead,12,,,yellow,bald,female
331152,Trajah,single,good,straight,alive,13,1939,Oct.,,,male
98846,Larry Scott,secret,good,straight,alive,13,1941,Sep.,brown,reddish blond,male
23345,Witness (WWII),secret,good,straight,alive,13,1941,Dec.,brown,brown,male
483810,Doug Johnson,public,good,straight,dead,13,1942,Dec.,,black,male
503191,Elizabeth II,single,good,straight,alive,13,1943,Sep.,blue,grey,female
46682,Helen,public,good,straight,alive,13,1948,Aug.,blue,blond,female
574483,Mister Kruger,public,good,straight,alive,13,1951,May.,,brown,male
594952,Yalu River Rosie,public,bad,straight,alive,13,1952,Nov.,,black,female
57928,Arrowhead,secret,good,straight,alive,13,1954,Apr.,,black,male
630436,Battleship Burke,single,good,straight,alive,13,1954,Aug.,,black,male
630438,Salty Smith,public,good,straight,alive,13,1954,Aug.,,blond,male
106933,Santa Claus,secret,good,straight,alive,13,1955,Feb.,blue,white,male
7808,Tricephalous,secret,,straight,alive,13,1961,Nov.,red,bald,male
1687,Yuri Topolov,secret,neutral,straight,dead,13,1962,May.,blue,bald,male
1371,Anton Vanko (Crimson Dynamo),secret,good,straight,dead,13,1963,Oct.,brown,bald,male
16191,Don Hertz,secret,bad,straight,alive,13,1963,May.,blue,black,male
27136,Dreamstalker,,bad,straight,alive,13,1963,Jul.,variable,black,
7853,Mister Davis,public,good,straight,alive,13,1963,Sep.,,white,male
2165,Nathan Dolly,secret,bad,straight,dead,13,1963,Dec.,brown,brown,male
55536,Orini,single,bad,straight,alive,13,1964,Nov.,,bald,male
23191,Anelle,single,good,straight,dead,13,1965,Apr.,green,green,female
42973,Joseph Smith,public,,straight,alive,13,1966,Jul.,blue,red,male
70071,Keeper of the Flame,single,bad,straight,dead,13,1966,Jul.,,,male
164739,Punisher (Cyborg),,bad,straight,dead,13,1966,Apr.,,,
237040,Rigellian Grand Commissioner,public,neutral,straight,alive,13,1966,Sep.,,,male
36998,Clay Riley,public,bad,straight,dead,13,1967,Apr.,grey,brown,male
122989,Daniel Damian,single,good,straight,dead,13,1967,Jul.,blue,grey,male
30791,Brother Royal,,bad,straight,alive,13,1968,Oct.,,bald,male
18342,Joseph Stalin,public,bad,straight,dead,13,1968,Feb.,brown,grey,male
25592,Joost van Straaten,public,bad,straight,alive,13,1969,Sep.,white,black,male
310001,Josh Kittling,public,,straight,alive,13,1969,Jan.,,black,male
2703,Mordecai Midas,secret,bad,straight,alive,13,1969,Sep.,gold,gold,male
15184,Piper (Savage Land Mutate),secret,bad,straight,alive,13,1969,Nov.,,,male
157073,Barbara Denton,public,good,straight,dead,13,1970,Mar.,blue,blond,female
1910,Frank Oliver,public,bad,straight,dead,13,1970,Feb.,brown,blond,male
33018,Jason Roland,public,bad,straight,alive,13,1970,May.,brown,brown,male
9722,Brian Muldoon,secret,bad,straight,alive,13,1971,Jul.,blue,brown,male
14095,Damon Dran,public,,straight,dead,13,1972,Oct.,blue,grey,male
694427,William Harper Littlejohn,single,good,straight,alive,13,1972,Oct.,,brown,male
195416,Ramrod (Cyborg),,bad,straight,alive,13,1973,Sep.,blue,brown,male
35477,Fera,secret,bad,straight,alive,13,1974,May.,brown,grey,female
64929,Hellfire (Elementals),,bad,straight,alive,13,1974,Aug.,,black,male
18660,Lee Wing,public,good,straight,alive,13,1974,Nov.,,,male
1250,Brynocki,single,bad,straight,alive,13,1975,Nov.,black,black,male
13365,Mitchell Tanner,secret,bad,straight,alive,13,1975,Aug.,blue,black,male
608673,Trocero,single,good,straight,alive,13,1975,Jun.,brown,black,male
534509,Victoria von Frankenstein,public,good,straight,alive,13,1975,Sep.,grey,black,female
511961,James-Michael Starling,public,good,straight,alive,13,1976,Mar.,,,male
243466,Samuel Holden,single,good,straight,alive,13,1976,Dec.,,black,male
1037,Agent Axis,secret,bad,straight,dead,13,1977,Aug.,,white,male
657860,Arnie Berman,single,neutral,straight,alive,13,1977,Sep.,,red,male
1248,Brutacus,secret,good,straight,alive,13,1977,Sep.,,,male
1368,Frank Moore,secret,good,straight,dead,13,1977,Sep.,blue,black,male
1886,Jemiah,secret,neutral,straight,alive,13,1977,Jan.,,bald,male
2021,Ned Lathrop,secret,bad,straight,alive,13,1977,Nov.,blue,brown,male
84781,Waldo (Computer),single,good,straight,alive,13,1977,Dec.,red,bald,male
1845,Antoine Delsoin,public,bad,straight,alive,13,1978,Nov.,brown,black,male
