,id,appearances,introduced,blue_eyes,identity_num,alignment_num,orientation_num,status_num,introduced_month_num,hair_num,gender_num
14213,1350,35.0,1987.0,0,2,2,1,2,2,9,2
14214,17286,35.0,1988.0,0,4,2,1,1,1,4,2
14216,1774,35.0,1990.0,0,1,1,1,1,10,5,1
14217,60375,35.0,1990.0,1,1,1,1,1,11,19,1
14218,2153,35.0,1991.0,1,2,1,1,1,12,6,2
14219,7125,35.0,1992.0,1,2,3,1,1,10,5,2
14220,38680,35.0,1992.0,0,2,2,1,1,9,3,2
14221,28054,35.0,1994.0,1,2,4,1,1,2,1,1
14222,6562,35.0,1995.0,0,2,2,1,2,2,6,2
14223,437767,35.0,1996.0,0,1,4,1,1,1,5,2
14224,1805,35.0,2002.0,0,2,3,1,1,8,3,2
14225,120512,35.0,2005.0,0,2,2,1,2,2,3,2
14227,131063,35.0,2007.0,1,2,1,1,2,5,3,2
14228,68214,35.0,2007.0,0,2,2,1,1,2,9,2
14229,52830,35.0,2007.0,1,1,3,1,1,8,9,2
14230,119547,35.0,2008.0,0,2,3,1,2,3,14,2
14231,119178,35.0,2008.0,0,2,1,1,1,3,5,1
14232,317445,35.0,2009.0,0,3,1,1,1,9,6,1
14233,502823,35.0,2012.0,0,2,1,1,1,1,3,2
14235,12414,36.0,1963.0,0,1,2,1,1,11,8,2
14236,16734,36.0,1965.0,0,3,2,1,2,12,6,2
14237,1320,36.0,1967.0,0,2,1,1,2,7,5,2
14238,19215,36.0,1968.0,0,3,1,1,2,12,6,1
14239,44275,36.0,1970.0,0,1,1,1,1,10,5,1
14240,22794,36.0,1971.0,1,2,2,1,1,1,1,2
14243,1796,36.0,1975.0,0,3,4,1,2,5,6,2
14244,16595,36.0,1976.0,1,3,4,1,2,5,1,1
14246,1317,36.0,1982.0,0,2,2,1,1,5,8,2
14247,2070,36.0,1985.0,1,2,3,1,1,3,6,2
14248,17018,36.0,1989.0,1,2,1,1,1,3,14,1
14249,118742,36.0,1989.0,0,1,1,1,1,2,5,1
14250,15770,36.0,1992.0,0,4,3,1,1,3,1,1
14251,1583,36.0,1993.0,0,2,2,1,1,2,6,1
14253,19520,36.0,1995.0,0,4,4,1,1,6,3,2
14255,9549,36.0,2002.0,1,1,4,1,1,8,6,1
14256,35895,36.0,2005.0,1,1,2,1,1,9,5,1
14257,197102,36.0,2009.0,0,2,1,1,1,1,5,1
14258,496107,36.0,2011.0,0,1,1,1,1,4,5,1
14261,1550,37.0,1953.0,0,2,3,1,1,3,5,2
14262,2121,37.0,1960.0,0,2,2,1,2,5,5,2
14263,17302,37.0,1966.0,0,2,2,1,1,8,6,2
14264,1235,37.0,1969.0,0,4,2,1,1,12,6,2
14265,1070,37.0,1973.0,0,2,1,1,2,9,6,2
14266,2725,37.0,1973.0,0,4,2,1,1,7,5,1
14267,15332,37.0,1975.0,1,2,2,1,1,12,10,2
14268,19096,37.0,1976.0,0,2,2,1,1,3,5,2
14269,1819,37.0,1978.0,1,2,1,1,1,7,6,2
14270,16497,37.0,1982.0,0,1,1,1,1,6,5,1
14271,3798,37.0,1984.0,1,1,1,1,1,7,6,2
14272,1721,37.0,1987.0,0,2,1,1,1,3,12,1
14273,26928,37.0,1989.0,1,1,1,1,1,4,1,1
14274,4095,37.0,1990.0,0,2,2,1,1,8,8,2
14275,1294,37.0,1990.0,0,5,1,1,1,4,5,2
14276,79293,37.0,1992.0,1,2,3,1,1,8,1,1
14277,84720,37.0,1992.0,1,2,2,1,1,9,1,2
14278,1199,37.0,1999.0,1,2,2,1,2,2,1,1
14279,329886,37.0,2001.0,1,1,2,1,1,10,6,2
14280,2262,37.0,2001.0,1,1,4,2,2,7,1,2
14281,318211,37.0,2010.0,0,3,1,1,1,7,8,1
14283,9407,38.0,1963.0,1,1,1,1,1,5,8,2
14284,8909,38.0,1963.0,1,1,1,1,1,11,1,1
14287,1889,38.0,1968.0,1,1,2,1,1,3,6,2
14288,1065,38.0,1969.0,0,2,2,1,1,12,3,2
14289,24458,38.0,1970.0,0,2,2,1,2,2,5,1
14290,1882,38.0,1971.0,0,3,1,1,2,9,1,1
14291,2094,38.0,1971.0,0,1,2,1,1,3,6,2
14292,12423,38.0,1973.0,0,1,3,1,2,6,5,2
14293,1980,38.0,1973.0,0,2,2,1,1,11,6,2
14294,12418,38.0,1974.0,0,2,2,1,1,1,17,2
14296,1912,38.0,1977.0,0,2,1,1,1,10,3,2
14297,1998,38.0,1983.0,1,3,2,1,2,1,10,2
14298,2426,38.0,1984.0,0,2,3,1,2,9,8,1
14299,1218,38.0,1988.0,1,1,2,1,1,9,6,1
14300,243318,38.0,1988.0,0,2,1,1,1,6,13,2
14301,2463,38.0,1993.0,0,2,3,1,1,1,5,1
14302,16451,38.0,2002.0,1,1,1,1,1,5,5,1
14304,30404,38.0,2003.0,0,2,3,1,2,3,5,2
14305,9816,38.0,2003.0,0,2,2,1,2,6,6,2
14306,77072,38.0,2006.0,0,1,4,1,1,8,5,1
14307,18445,38.0,-1.0,0,3,4,1,1,13,5,2
14308,19216,39.0,1968.0,0,3,1,1,2,12,6,2
14309,39504,39.0,1975.0,0,1,1,1,1,12,5,2
14312,43774,39.0,1979.0,0,2,1,1,1,3,6,1
14313,13464,39.0,1984.0,0,2,2,1,1,9,5,2
14314,15664,39.0,1984.0,0,3,1,1,1,8,5,1
14315,1702,39.0,1985.0,0,2,2,1,1,12,12,2
14316,1260,39.0,1985.0,0,2,2,1,1,5,5,2
14317,5705,39.0,1987.0,1,2,2,1,1,1,9,2
14318,5595,39.0,1989.0,0,2,2,1,1,12,8,1
14319,2553,39.0,1989.0,1,2,4,1,2,7,5,1
14321,5924,39.0,1993.0,0,2,2,1,1,8,6,2
14322,32493,39.0,2005.0,0,2,3,1,1,12,6,1
14323,65271,39.0,2007.0,0,1,3,1,1,8,3,1
14324,405816,39.0,2007.0,0,1,4,1,2,1,8,1
14325,86607,39.0,2008.0,0,3,1,1,1,1,6,2
14326,581852,39.0,2013.0,0,1,1,1,1,11,6,2
14329,2644,40.0,1948.0,1,4,1,1,1,7,1,2
14330,1497,40.0,1963.0,0,1,2,1,2,6,6,2
14331,2734,40.0,1964.0,0,1,2,1,2,2,6,2
14332,21486,40.0,1966.0,0,2,2,1,1,9,3,2
14335,1134,40.0,1969.0,0,2,2,1,1,12,6,2
14336,1537,40.0,1972.0,1,2,3,1,1,7,3,2
14337,1050,40.0,1976.0,0,2,4,1,1,7,5,2
14338,28858,40.0,1978.0,0,3,3,1,2,10,9,1
14339,242238,40.0,1978.0,0,4,1,1,1,7,4,2
14340,1759,40.0,1979.0,0,2,2,4,1,1,6,1
14341,18866,40.0,1980.0,1,2,2,1,1,1,6,2
14342,2598,40.0,1985.0,1,2,2,1,1,1,6,2
14343,5937,40.0,1989.0,0,2,4,1,1,4,3,2
14344,1421,40.0,1989.0,0,2,3,1,2,10,3,2
14345,70357,40.0,1992.0,0,2,1,1,2,9,8,2
14346,2026,40.0,1992.0,0,2,2,1,2,7,5,1
14347,16964,40.0,1992.0,1,1,2,1,1,4,1,1
14348,16007,40.0,1992.0,0,2,1,1,1,3,14,1
14349,2565,40.0,1992.0,1,1,1,1,1,12,11,2
14350,106210,40.0,1994.0,0,2,3,1,1,5,3,2
14351,63579,40.0,1995.0,0,1,1,1,1,5,6,2
14352,1899,40.0,1995.0,0,2,3,1,1,4,1,1
14353,19528,40.0,1997.0,1,1,3,1,1,2,1,2
14354,1407,40.0,2002.0,0,2,1,1,2,11,5,1
14355,52832,40.0,2007.0,1,5,1,1,1,8,1,1
14356,505922,40.0,2011.0,0,3,3,1,1,1,5,1
14357,571723,40.0,2013.0,0,3,1,2,1,10,6,2
14358,11798,41.0,1939.0,1,3,1,1,2,5,6,2
14360,1262,41.0,1954.0,1,1,2,1,1,7,1,2
14361,1605,41.0,1970.0,0,2,3,1,2,2,5,2
14362,1609,41.0,1971.0,0,2,3,1,1,7,8,2
14365,2716,41.0,1975.0,1,2,2,1,2,10,6,2
14367,1926,41.0,1977.0,0,2,2,1,1,1,6,2
14368,116397,41.0,1982.0,1,1,1,1,1,1,3,2
14369,1594,41.0,1982.0,1,1,2,1,2,5,3,2
14370,2124,41.0,1986.0,1,2,2,1,1,1,5,2
14371,19217,41.0,1989.0,0,1,2,1,1,8,6,2
14373,62400,41.0,1994.0,0,2,1,1,1,3,9,2
14374,1321,41.0,1998.0,0,2,1,1,2,5,5,2
14376,35896,41.0,2003.0,0,3,1,1,2,9,6,2
14377,20754,41.0,2006.0,0,3,4,1,1,1,5,1
14378,346444,41.0,2010.0,0,2,3,1,1,7,5,1
14379,242490,42.0,1971.0,0,3,1,1,1,7,5,1
14381,2095,42.0,1973.0,1,1,4,2,1,11,8,1
14382,65379,42.0,1974.0,0,2,1,1,1,3,3,2
14383,2025,42.0,1974.0,0,2,3,1,1,9,5,1
14384,39470,42.0,1975.0,1,2,3,1,2,2,1,1
14385,2442,42.0,1977.0,0,2,3,1,1,5,13,2
14387,1069,42.0,1985.0,0,3,1,1,1,8,14,1
14388,1773,42.0,1989.0,0,3,2,1,1,6,5,2
14389,2337,42.0,1990.0,0,4,2,1,1,10,5,2
14391,10207,42.0,1991.0,0,1,1,1,1,4,6,1
14392,16557,42.0,1991.0,1,2,1,1,1,10,10,2
14393,129903,42.0,1992.0,0,1,2,1,1,3,6,2
14394,3978,42.0,1997.0,1,2,2,1,2,9,5,1
14395,2352,42.0,1998.0,1,2,1,1,1,6,20,2
14396,5686,42.0,1998.0,0,2,1,1,1,6,5,1
14397,12235,42.0,2001.0,1,1,1,1,1,4,1,1
14398,34071,42.0,2006.0,0,1,3,1,1,6,3,2
14399,53308,42.0,2007.0,0,2,3,1,1,8,1,2
14400,2341,43.0,1940.0,1,2,1,1,2,7,8,2
14401,1429,43.0,1943.0,1,2,4,2,1,2,1,2
14402,28541,43.0,1964.0,1,1,1,1,2,8,10,1
14403,1578,43.0,1964.0,1,2,2,1,1,7,5,2
14404,15998,43.0,1966.0,0,1,1,1,1,11,6,1
14405,183246,43.0,1968.0,0,2,2,1,1,3,3,2
14406,26394,43.0,1969.0,1,1,3,1,1,8,8,2
14407,1831,43.0,1970.0,1,3,1,1,2,7,10,2
14408,23127,43.0,1971.0,0,4,4,1,2,12,1,1
14411,53824,43.0,1974.0,0,1,4,1,1,10,6,2
14412,7414,43.0,1975.0,1,2,4,1,1,9,1,2
14413,1360,43.0,1976.0,0,2,2,1,1,4,9,2
14416,1155,43.0,1982.0,0,2,2,1,1,10,6,2
14417,1498,43.0,1983.0,0,1,2,1,1,11,6,2
14418,15272,43.0,1986.0,1,2,2,1,2,3,1,2
14419,1382,43.0,1991.0,1,2,2,1,2,6,5,2
14421,17457,43.0,1997.0,0,1,3,1,1,1,5,2
14422,19546,43.0,2003.0,0,1,1,1,1,2,5,1
14423,16464,43.0,2004.0,0,2,2,1,1,4,5,2
14424,514255,43.0,2012.0,1,2,1,1,1,1,5,2
14425,12808,44.0,1941.0,0,2,1,1,2,2,3,2
14426,7181,44.0,1944.0,1,2,2,1,1,12,5,2
14427,15058,44.0,1955.0,1,1,2,1,2,8,5,2
14428,2279,44.0,1963.0,1,1,3,1,2,5,10,2
14429,1848,44.0,1965.0,1,1,1,1,1,2,1,1
14430,2030,44.0,1969.0,0,1,2,1,1,2,3,2
14431,46766,44.0,1970.0,1,1,1,1,1,11,6,2
14434,1135,44.0,1976.0,1,2,2,1,2,3,5,2
14435,4610,44.0,1983.0,0,2,2,1,2,6,5,2
14436,4182,44.0,1985.0,0,2,3,1,1,3,5,2
14437,5707,44.0,1986.0,0,1,3,1,1,5,4,2
14438,22362,44.0,1987.0,1,4,1,1,2,9,9,2
14439,2249,44.0,1987.0,0,2,1,1,1,3,5,1
14441,3933,44.0,1995.0,1,2,1,1,2,5,6,2
14443,14412,44.0,2000.0,0,2,2,1,2,6,5,2
14444,30883,44.0,-1.0,0,4,4,1,1,13,5,2
14445,1499,45.0,1962.0,1,1,2,1,2,4,3,2
14446,92112,45.0,1970.0,0,3,1,1,2,6,5,2
14447,35499,45.0,1972.0,0,3,1,1,1,7,5,1
14448,1518,45.0,1973.0,0,2,4,1,1,6,6,4
14449,5399,45.0,1976.0,1,1,2,1,2,11,5,2
14450,2090,45.0,1984.0,1,3,2,1,1,9,1,2
14451,17454,45.0,1984.0,0,2,2,1,2,10,3,2
14452,7235,45.0,1998.0,0,2,1,1,2,5,5,2
14453,2603,45.0,2001.0,0,1,3,4,1,4,5,1
14454,31443,45.0,2003.0,0,2,3,1,1,10,6,1
14455,1762,45.0,2003.0,1,2,1,1,2,7,1,1
14456,21052,45.0,2006.0,1,1,2,1,2,1,6,2
14457,61995,45.0,2006.0,0,3,2,1,2,11,3,2
14458,46986,45.0,2007.0,0,1,1,1,1,8,3,2
14459,126872,45.0,2008.0,0,2,2,1,1,12,5,1
14462,298155,46.0,1964.0,1,1,1,1,1,10,10,2
14463,2276,46.0,1966.0,0,2,2,1,1,1,10,2
14464,19504,46.0,1969.0,1,3,3,1,2,2,5,1
14465,42789,46.0,1972.0,1,1,1,1,1,10,6,1
14466,1085,46.0,1973.0,0,1,1,1,1,5,6,2
14469,1838,46.0,1980.0,0,1,1,1,1,12,5,1
14470,37427,46.0,1987.0,0,1,1,1,1,1,1,1
14473,1310,46.0,1992.0,0,2,1,1,1,1,5,1
14475,2415,46.0,2001.0,0,2,1,2,2,7,6,2
14476,14470,46.0,2003.0,0,2,1,1,2,3,5,1
14477,31566,46.0,2006.0,1,2,1,1,2,2,1,2
14478,492392,46.0,2011.0,0,1,1,1,1,4,8,2
14479,1220,47.0,1960.0,1,2,3,1,2,10,1,2
14480,1275,47.0,1962.0,1,2,4,1,1,6,6,2
14481,1749,47.0,1974.0,1,1,3,1,1,4,1,2
14482,16582,47.0,1979.0,0,3,2,1,1,1,5,2
14483,3560,47.0,1979.0,1,1,1,1,1,8,1,1
14484,11951,47.0,1990.0,0,2,1,1,1,7,5,2
14487,12123,47.0,2001.0,1,2,2,1,1,4,1,1
14488,24437,47.0,2006.0,1,2,1,1,1,11,1,2
14489,128727,47.0,2008.0,0,2,1,1,1,3,3,2
14491,50879,48.0,1941.0,0,2,4,1,2,2,5,2
14492,1577,48.0,1966.0,0,1,2,1,1,12,5,1
14493,18102,48.0,1968.0,0,2,2,1,2,12,4,2
14494,19170,48.0,1972.0,0,1,1,1,1,8,5,1
14495,12979,48.0,1973.0,0,4,2,1,1,10,3,2
14496,2214,48.0,1973.0,0,2,2,1,2,7,5,1
14497,19650,48.0,1974.0,0,2,4,1,1,11,5,2
14499,1858,48.0,1975.0,0,3,3,1,1,5,3,2
14500,1432,48.0,1977.0,0,2,1,1,1,11,6,2
14501,2145,48.0,1977.0,0,1,3,1,1,5,3,2
14502,2607,48.0,1977.0,0,2,3,1,2,5,3,2
14503,2104,48.0,1980.0,0,1,3,1,1,6,3,1
14504,2045,48.0,1983.0,1,3,2,1,1,12,8,1
14506,41542,48.0,1991.0,0,3,1,1,1,9,18,2
14507,19524,48.0,1993.0,1,1,2,1,1,8,12,1
14508,437739,48.0,1996.0,0,1,4,1,1,1,5,1
14509,32384,48.0,1996.0,1,2,1,1,1,12,1,1
14510,2296,48.0,1998.0,1,1,1,1,1,6,5,2
14511,5493,48.0,2000.0,1,2,1,1,1,11,1,1
14512,51530,48.0,2007.0,0,2,1,1,1,8,5,1
14513,165982,48.0,2008.0,0,3,1,2,1,9,3,2
14515,282450,49.0,1940.0,0,1,1,1,1,6,5,2
14520,7315,49.0,1976.0,1,2,3,1,1,8,5,1
14521,10303,49.0,1977.0,1,2,1,1,2,2,5,2
14522,1229,49.0,1983.0,1,2,1,1,2,7,8,2
14523,27290,49.0,1989.0,0,1,1,1,1,9,5,2
14524,2628,49.0,1991.0,1,2,2,2,1,3,5,1
14525,1363,49.0,1991.0,1,1,2,1,2,5,6,2
14526,4045,49.0,1993.0,0,2,4,1,2,9,11,1
14527,68682,49.0,1998.0,0,3,1,1,2,8,5,1
14528,351565,49.0,2010.0,0,1,1,1,1,5,5,2
14529,521850,49.0,2012.0,1,3,1,1,1,1,6,2
14530,563845,49.0,2013.0,0,1,1,1,1,1,5,2
14531,282579,50.0,1940.0,1,1,1,1,1,7,14,2
14532,11081,50.0,1948.0,1,2,1,1,1,7,1,1
14533,4373,50.0,1954.0,0,2,1,1,1,8,3,2
14534,1185,50.0,1955.0,1,1,1,1,2,8,1,2
14536,2035,50.0,1970.0,0,3,2,1,1,4,2,1
14537,1919,50.0,1980.0,0,1,3,1,2,8,6,2
14539,7661,50.0,1993.0,0,3,3,1,1,8,8,1
14540,2330,50.0,1993.0,0,2,3,1,1,2,5,2
14541,19486,50.0,1997.0,0,1,2,1,1,10,5,2
14542,2169,50.0,2001.0,0,2,1,1,2,7,9,2
14543,1067,50.0,2001.0,0,2,1,1,2,3,5,2
14544,257530,50.0,2009.0,0,2,1,1,1,3,5,2
14546,1582,51.0,1964.0,1,2,2,1,2,12,5,2
14548,5442,51.0,1977.0,0,2,3,1,1,6,5,2
14549,1536,51.0,1979.0,1,3,2,1,1,9,8,2
14550,9519,51.0,1980.0,0,1,3,1,1,12,4,2
14551,1584,51.0,1981.0,0,2,1,1,1,11,6,2
14552,7230,51.0,1984.0,0,2,1,1,2,12,8,2
14553,1106,51.0,1985.0,0,2,3,1,1,7,3,2
14554,5585,51.0,1993.0,0,2,3,1,1,7,5,2
14555,2468,51.0,2000.0,0,2,1,1,1,8,5,2
14556,259954,51.0,2009.0,0,3,1,1,1,1,9,2
14557,1552,52.0,1940.0,1,3,1,1,2,7,8,2
14558,44540,52.0,1941.0,1,2,4,1,1,5,1,2
14559,1737,52.0,1953.0,1,2,3,1,1,4,1,2
14560,2583,52.0,1963.0,0,4,4,1,1,12,6,2
14561,5466,52.0,1966.0,1,3,1,1,2,9,5,1
14562,7419,52.0,1970.0,0,1,2,1,1,5,5,2
14564,386915,52.0,1979.0,1,1,3,1,2,1,1,2
14565,17184,52.0,1982.0,1,1,1,1,1,2,10,2
14566,2118,52.0,1983.0,0,2,4,1,1,8,3,2
14567,1511,52.0,1984.0,0,2,2,1,1,9,6,2
14569,1367,52.0,1993.0,1,3,2,1,2,1,6,2
14570,1897,52.0,1995.0,1,2,2,1,1,4,9,2
14571,2493,52.0,1995.0,0,3,2,1,2,1,6,2
14572,1999,53.0,1963.0,1,1,1,1,1,10,10,2
14574,11801,53.0,1974.0,0,2,1,1,2,7,6,1
14575,2525,53.0,1975.0,0,3,2,1,1,5,8,2
14576,1581,53.0,1977.0,0,2,4,2,2,3,6,2
14577,2394,53.0,1978.0,1,2,3,1,1,11,8,2
14578,95510,53.0,1979.0,0,1,3,1,1,2,5,2
14579,10107,53.0,1980.0,0,2,4,1,1,4,6,1
14580,4855,53.0,1988.0,0,4,1,1,1,7,6,2
14582,1358,53.0,1991.0,0,2,3,1,1,10,9,1
14583,5834,53.0,1993.0,0,2,1,1,1,5,5,2
14584,19503,53.0,1994.0,0,1,4,1,1,12,6,2
14585,399184,53.0,2010.0,0,2,1,1,1,4,6,2
14587,563846,53.0,2013.0,1,1,1,1,1,1,5,1
14588,7992,54.0,1963.0,1,1,4,1,2,12,8,1
14589,8016,54.0,1963.0,0,3,1,1,1,1,5,2
14591,2441,54.0,1975.0,0,1,1,1,2,4,5,2
14593,3816,54.0,1978.0,0,2,4,1,1,11,3,2
14594,1292,54.0,1979.0,0,2,1,1,1,7,17,3
14595,107958,54.0,2007.0,0,2,2,1,1,9,5,2
14596,1338,55.0,1962.0,0,1,4,1,1,6,6,2
14597,14945,55.0,1967.0,0,2,2,1,1,12,4,2
14598,37671,55.0,1979.0,0,2,1,1,1,7,3,2
14599,1110,55.0,1985.0,0,2,3,1,1,6,5,1
14600,13066,55.0,-1.0,0,3,1,1,1,13,14,1
14601,59017,56.0,1944.0,1,3,1,1,1,2,6,2
14602,2655,56.0,1949.0,1,2,2,1,1,11,1,1
14603,1451,56.0,1968.0,1,1,2,1,1,12,8,2
14604,57395,56.0,1968.0,0,2,3,1,1,5,6,2
14606,1233,56.0,1976.0,1,3,3,1,2,4,5,2
14607,1817,56.0,1977.0,0,2,4,1,1,12,1,1
14608,2209,56.0,1985.0,1,2,2,1,1,3,3,1
14609,3923,56.0,1990.0,0,2,2,1,1,9,9,2
14610,5562,56.0,1991.0,1,2,2,1,2,6,5,2
14611,19283,56.0,2004.0,1,1,1,2,2,1,9,1
14613,8096,57.0,1964.0,0,1,2,1,2,2,5,2
14614,8189,57.0,1964.0,0,1,2,1,2,2,6,2
14615,1784,57.0,1973.0,1,3,1,1,2,2,9,2
14616,1459,57.0,1975.0,1,1,1,1,1,7,6,2
14617,1094,57.0,1986.0,0,2,2,1,1,5,5,1
14618,347765,57.0,2010.0,1,2,1,1,1,6,6,1
14619,441087,57.0,2011.0,1,1,1,2,1,1,8,2
14620,45115,58.0,1970.0,0,1,4,1,2,7,6,2
14621,42233,58.0,1974.0,1,3,1,1,1,11,1,2
14622,18638,58.0,1979.0,0,3,4,1,1,6,1,1
14623,2069,58.0,1980.0,0,1,1,1,2,12,5,1
14624,27010,58.0,1994.0,0,2,1,1,1,6,5,1
14625,7196,58.0,2005.0,1,2,1,1,1,7,6,2
14627,1944,59.0,1940.0,0,2,2,1,1,7,3,2
14628,405871,59.0,1962.0,0,1,4,1,1,1,5,1
14629,1714,59.0,1966.0,1,1,4,1,1,3,3,2
14630,2677,59.0,1976.0,1,2,2,1,2,5,5,2
14631,2585,59.0,1977.0,0,2,2,1,1,10,3,2
14632,4323,59.0,1977.0,1,2,1,1,1,3,5,2
14635,2373,59.0,1980.0,0,2,1,1,1,7,5,1
14636,9818,59.0,2003.0,0,2,1,1,1,3,6,1
14637,21524,59.0,2006.0,1,2,1,1,1,11,3,2
14638,20944,59.0,2006.0,0,2,1,1,1,2,9,2
14639,318002,59.0,2010.0,0,2,1,1,2,7,5,2
14641,17520,60.0,1954.0,1,2,1,1,2,6,1,2
14642,1855,60.0,1963.0,0,3,3,1,1,10,3,2
14643,2234,60.0,1974.0,1,1,2,1,1,6,9,2
14644,1602,60.0,1996.0,0,2,2,1,1,8,3,2
14645,1864,60.0,1997.0,0,3,1,1,1,12,6,1
14648,1556,61.0,1956.0,1,2,2,1,2,5,3,2
14649,7993,61.0,1963.0,1,3,1,1,2,12,1,2
14650,2176,61.0,1975.0,1,2,3,1,1,5,20,2
14651,10108,61.0,1980.0,0,2,2,1,1,4,6,2
14652,57175,61.0,1992.0,0,1,2,1,1,2,3,3
14653,89976,61.0,2006.0,1,2,1,1,1,5,1,1
14654,2141,62.0,1963.0,0,2,2,1,2,12,6,2
14655,2179,62.0,1963.0,1,2,3,1,2,12,6,2
14656,5512,62.0,1963.0,0,1,3,1,1,8,9,2
14657,2692,62.0,1966.0,0,2,2,1,1,12,6,2
14658,2580,62.0,1967.0,1,3,1,1,2,11,5,1
14659,19547,62.0,1975.0,1,3,1,1,2,5,5,1
14660,5437,62.0,1986.0,0,2,1,1,1,4,2,2
14661,68313,62.0,1988.0,1,1,1,1,1,9,1,2
14662,1599,62.0,1992.0,0,2,2,1,2,1,1,2
14663,16538,62.0,2000.0,0,2,1,1,1,9,5,1
14664,286426,62.0,2008.0,1,3,1,1,1,4,1,1
14665,318208,62.0,2010.0,0,1,1,2,1,7,5,2
14666,2502,63.0,1962.0,1,2,2,1,2,5,5,2
14667,1941,63.0,1963.0,1,2,3,1,1,6,5,2
14668,2316,63.0,1964.0,0,1,2,1,1,5,11,2
14669,1738,63.0,1969.0,0,2,2,1,1,5,9,2
14670,16087,63.0,1971.0,1,4,1,1,1,10,10,2
14671,37421,63.0,1972.0,1,3,1,1,1,7,1,2
14672,1739,63.0,1977.0,1,1,2,1,1,11,9,2
14675,10106,63.0,1980.0,0,2,2,1,1,4,10,2
14676,2403,63.0,1982.0,1,2,2,1,2,2,2,1
14677,18968,63.0,2006.0,0,2,1,1,1,10,3,2
14678,318203,63.0,2010.0,1,2,1,1,1,7,5,1
14679,1769,64.0,1979.0,1,1,2,1,2,2,10,2
14680,2669,64.0,1980.0,0,2,2,1,1,4,3,2
14681,68260,64.0,1982.0,0,2,1,1,1,5,6,2
14682,1690,64.0,1988.0,0,2,1,1,2,8,5,2
14683,104599,64.0,2008.0,0,1,2,1,1,1,5,1
14684,2188,65.0,1955.0,0,3,2,1,1,8,11,1
14685,1365,65.0,1965.0,1,1,2,1,1,10,5,2
14686,1887,65.0,1972.0,1,2,1,4,2,4,1,1
14687,5417,65.0,1981.0,1,2,2,1,1,5,3,2
14688,19510,65.0,1991.0,1,3,1,1,2,3,5,1
14690,256371,65.0,2005.0,0,1,1,1,1,8,5,1
14691,2504,66.0,1963.0,0,2,2,1,1,1,1,2
14692,5625,66.0,1966.0,0,2,2,1,1,5,3,2
14693,2466,66.0,1975.0,0,2,1,1,2,8,5,2
14694,1039,66.0,1992.0,1,2,1,1,1,10,5,2
14695,15414,66.0,1999.0,0,2,1,1,2,4,5,1
14696,14478,66.0,2003.0,0,3,1,1,1,7,3,1
14697,239187,66.0,2009.0,1,2,1,1,2,8,5,2
14698,4326,67.0,1954.0,0,2,1,1,1,2,6,2
14699,55311,67.0,1962.0,0,3,1,1,1,7,3,2
14700,2711,67.0,1965.0,0,1,1,1,1,6,1,2
14701,2159,67.0,1966.0,0,4,1,1,1,11,6,2
14702,1355,67.0,1969.0,0,2,2,1,1,11,5,2
14703,2304,67.0,1969.0,0,2,1,1,1,12,5,2
14704,5515,67.0,1974.0,0,3,1,1,1,1,5,1
14705,2526,67.0,1979.0,0,4,2,1,1,1,3,2
14706,3145,67.0,1979.0,1,2,2,1,1,9,9,2
14707,19169,67.0,1980.0,1,1,1,1,2,6,6,2
14708,1558,67.0,1986.0,1,1,1,1,1,10,19,1
14710,37465,68.0,1972.0,1,1,4,1,2,3,1,1
14711,2100,68.0,1973.0,0,1,2,1,1,9,6,2
14712,2449,68.0,1979.0,0,1,2,1,2,5,3,2
14713,1561,68.0,1982.0,0,3,3,4,1,6,5,1
14714,1327,68.0,1984.0,1,1,1,1,1,12,5,1
14715,2310,68.0,1984.0,0,2,3,1,1,6,5,2
14717,117507,68.0,2006.0,0,2,2,1,2,6,3,1
14718,1627,69.0,1961.0,0,2,2,1,1,5,3,2
14719,23865,69.0,1968.0,1,2,1,1,1,7,5,1
14720,2059,69.0,1969.0,0,1,2,1,1,10,3,2
14721,1433,69.0,1976.0,0,1,1,1,2,7,1,1
14722,1066,69.0,1980.0,0,2,2,1,1,9,1,1
14723,1189,69.0,1980.0,0,2,3,1,1,9,5,1
14724,19220,69.0,1983.0,1,1,1,1,1,6,1,1
14725,1530,69.0,1993.0,0,2,2,1,1,3,5,2
14726,6720,69.0,1998.0,1,2,1,1,2,12,5,1
14727,308241,69.0,2009.0,0,3,1,1,1,5,6,2
14728,2113,70.0,1950.0,1,2,1,1,1,4,1,2
14729,2481,70.0,1965.0,1,2,2,1,1,6,6,2
14730,2546,70.0,1976.0,1,2,1,1,1,11,1,2
14731,36806,70.0,1977.0,0,1,1,1,1,5,1,1
14732,16726,70.0,2005.0,0,2,1,1,1,9,6,1
14733,494335,70.0,2012.0,0,3,1,1,1,1,3,2
14734,2339,71.0,1963.0,0,2,2,1,1,11,10,2
14735,10092,71.0,1968.0,1,1,2,1,2,1,1,2
14736,318201,71.0,2010.0,0,1,1,1,1,7,5,1
14738,5557,72.0,1940.0,0,2,1,1,1,12,3,2
14739,13136,72.0,1950.0,0,2,1,1,2,12,5,2
14740,15258,72.0,1954.0,0,2,1,1,1,7,6,2
14741,2356,72.0,1962.0,0,1,4,1,1,6,5,2
14742,1434,72.0,1964.0,0,2,2,1,1,6,5,2
14743,2143,72.0,1966.0,0,2,2,1,1,10,5,2
